"id","ComunioID","Name","Position","Verein","Punkte","PPS","T0613","T0614","T0615","T0616","T0617","T0618","T0619","T0620","T0621","T0622","T0623","T0624","T0625","T0626","T0627","T0628","T0629","T0630","T0701","T0702","T0703","T0704","T0705","T0706","T0707","T0708","T0709","T0710","T0711","T0712","T0713"
"1","31489","Baumann","Torhüter","1899 Hoffenheim",138,3.942857142,2410000,2620000,2590000,2680000,2590000,2630000,2580000,2750000,2580000,2740000,2700000,2680000,2660000,2750000,2650000,2810000,3010000,3300000,3080000,3480000,3190000,3280000,3270000,3320000,3410000,3440000,3140000,3040000,3130000,3310000,"3120000"
"2","32241","Jarstein","Torhüter","Hertha BSC",122,3.485714285,2140000,2320000,2150000,2340000,2410000,2400000,2490000,2500000,2340000,2330000,2510000,2600000,2510000,2450000,2350000,2490000,2260000,2380000,2410000,2360000,2410000,2540000,2540000,2730000,3050000,2960000,2860000,2870000,2990000,3160000,"2900000"
"3","32639","Esser","Torhüter","Hannover 96",118,4.214285714,1840000,1950000,1980000,2060000,1920000,1930000,1890000,2080000,1960000,2070000,2030000,2080000,2140000,2130000,2210000,2190000,2120000,2160000,2160000,2220000,2120000,2250000,2470000,2540000,2470000,2580000,2620000,2610000,2700000,2570000,"2420000"
"4","31774","Schwolow","Torhüter","SC Freiburg",116,3.314285714,1710000,1710000,1710000,1830000,1980000,2020000,2090000,2060000,2150000,2260000,2210000,2240000,2210000,2280000,2260000,2230000,2360000,2430000,2470000,2300000,2640000,2660000,2480000,2710000,2760000,2770000,2750000,2790000,2920000,3040000,"3080000"
"5","30988","Fährmann","Torhüter","FC Schalke 04",116,3.314285714,2180000,2290000,2210000,2380000,2450000,2540000,2650000,2760000,2780000,2850000,2780000,3050000,2910000,2980000,2870000,2860000,2730000,2820000,2810000,2940000,2840000,2920000,2820000,2940000,2830000,2780000,2780000,3150000,3130000,3170000,"3090000"
"6","31859","Leno","Torhüter","Bayer 04 Leverkusen",110,3.142857142,2090000,2180000,2010000,2220000,2050000,2130000,2190000,2260000,2280000,2280000,2100000,2280000,2190000,2270000,2240000,2260000,2160000,2280000,2620000,2620000,2610000,2580000,2830000,2830000,3040000,3000000,2930000,2950000,3160000,3020000,"2970000"
"7","32306","Sommer","Torhüter","Borussia M'gladbach",106,3.028571428,1810000,1890000,1970000,2090000,2070000,2030000,2150000,2270000,2340000,2380000,2280000,2290000,2250000,2460000,2650000,2650000,2530000,2560000,2380000,2370000,2270000,2280000,2180000,2420000,2750000,2650000,2570000,2610000,2540000,2760000,"2700000"
"8","32508","Hradecky","Torhüter","Eintracht Frankfurt",100,3.03030303,1490000,1580000,1510000,1550000,1550000,1640000,1620000,1700000,1630000,1750000,1700000,1780000,1780000,1860000,1800000,1880000,1940000,1970000,1840000,1740000,1870000,1890000,1940000,2080000,2360000,2490000,2490000,2580000,2480000,2560000,"2460000"
"9","32575","Gulácsi","Torhüter","RB Leipzig",92,2.705882352,840000,880000,850000,950000,900000,1110000,1190000,1160000,1120000,1220000,1270000,1250000,1390000,1430000,1360000,1540000,1590000,1640000,1690000,1720000,1880000,1880000,1750000,1930000,1890000,1900000,1750000,1880000,1800000,1780000,"1870000"
"10","31372","Hitz","Torhüter","FC Augsburg",92,2.787878787,1250000,1310000,1330000,1330000,1340000,1330000,1410000,1550000,1460000,1580000,1550000,1620000,1620000,1680000,1630000,1660000,1680000,1790000,1760000,1790000,1850000,1830000,1790000,1830000,1840000,1830000,1720000,1940000,2110000,2100000,"2050000"
"11","31848","T. Horn","Torhüter","1. FC Köln",86,4.095238095,2970000,2980000,3220000,3110000,3040000,3440000,3270000,3190000,3130000,3420000,3180000,3120000,3100000,3220000,3420000,3400000,2950000,3030000,2810000,3100000,2960000,2970000,3050000,3020000,2950000,3320000,3340000,3480000,3500000,3710000,"3850000"
"12","30755","Neuer","Torhüter","FC Bayern München",84,3.111111111,2070000,2300000,2280000,2390000,2230000,2170000,2370000,2370000,2300000,2490000,2510000,2430000,2270000,2470000,2370000,2380000,2790000,3180000,2960000,2760000,2620000,2900000,2830000,2830000,3000000,3040000,2870000,2930000,3130000,3260000,"3130000"
"13","32323","Bürki","Torhüter","Borussia Dortmund",80,2.857142857,1700000,1920000,1770000,1930000,1880000,2140000,2040000,2150000,2030000,2270000,2200000,2160000,2060000,2310000,2220000,2250000,2240000,2130000,2110000,2210000,2310000,2650000,2490000,2530000,2420000,2210000,2240000,2400000,2620000,2610000,"2420000"
"14","31866","Casteels","Torhüter","VfL Wolfsburg",62,2.952380952,1320000,1330000,1290000,1270000,1270000,1280000,1300000,1290000,1260000,1380000,1530000,1430000,1460000,1390000,1440000,1500000,1590000,1680000,1680000,1660000,1880000,1990000,2240000,2240000,2290000,2460000,2500000,2320000,2130000,2300000,"2160000"
"15","31260","Kessler","Torhüter","1. FC Köln",48,3.428571428,400000,470000,450000,450000,440000,450000,450000,440000,480000,470000,460000,440000,440000,420000,430000,420000,360000,380000,370000,350000,350000,350000,350000,350000,400000,370000,350000,370000,370000,350000,"330000"
"16","32124","Mathenia","Torhüter","Hamburger SV",42,2.8,1250000,1380000,1360000,1420000,1510000,1630000,1560000,1490000,1610000,1770000,1670000,1570000,1680000,1560000,1690000,1710000,1310000,1330000,1230000,1260000,1280000,1190000,1150000,1160000,1120000,1100000,1080000,1070000,1090000,1050000,"1060000"
"17","32506","Huth","Torhüter","1. FSV Mainz 05",18,2.25,450000,440000,450000,450000,460000,500000,570000,570000,560000,650000,640000,640000,600000,590000,550000,540000,490000,500000,460000,470000,430000,460000,450000,450000,410000,380000,370000,360000,370000,350000,"360000"
"18","31469","Luthe","Torhüter","FC Augsburg",16,5.333333333,310000,310000,290000,300000,280000,290000,280000,270000,260000,270000,280000,270000,270000,270000,260000,260000,270000,280000,280000,260000,260000,270000,260000,260000,250000,250000,240000,240000,230000,210000,"210000"
"19","31216","Ulreich","Torhüter","FC Bayern München",14,2.333333333,320000,310000,300000,320000,320000,350000,320000,340000,310000,320000,310000,320000,300000,280000,290000,310000,250000,260000,260000,270000,260000,290000,270000,280000,260000,240000,240000,240000,230000,240000,"230000"
"20","46","Weidenfeller","Torhüter","Borussia Dortmund",12,1.5,190000,200000,210000,210000,210000,210000,210000,250000,240000,260000,250000,270000,260000,290000,300000,290000,290000,280000,280000,300000,290000,330000,320000,330000,320000,320000,310000,320000,320000,310000,"300000"
"21","31522","Mickel","Torhüter","Hamburger SV",6,6,270000,280000,260000,260000,250000,230000,240000,260000,260000,250000,240000,240000,250000,230000,240000,220000,210000,210000,210000,200000,200000,200000,190000,190000,180000,200000,190000,270000,250000,230000,"210000"
"22","32613","S. Müller","Torhüter","1. FC Köln",4,2,230000,230000,230000,220000,210000,200000,200000,190000,190000,180000,180000,170000,170000,170000,160000,160000,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"23","32577","Coltorti","Torhüter","RB Leipzig",2,1,210000,210000,200000,190000,180000,170000,180000,170000,160000,170000,170000,170000,160000,170000,160000,160000,160000,160000,160000,160000,160000,170000,160000,170000,160000,160000,160000,160000,160000,160000,"160000"
"24","32757","Mvogo","Torhüter","RB Leipzig",0,0,2190000,2230000,2310000,2150000,1980000,2120000,2160000,2060000,2130000,2180000,2030000,1880000,1860000,1720000,1840000,1760000,1780000,1760000,1880000,2050000,1900000,1840000,2010000,1950000,2040000,2040000,2090000,2040000,2120000,1940000,"1830000"
"25","32555","Oelschlägel","Torhüter","SV Werder Bremen",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"26","32737","Weinkauf","Torhüter","FC Bayern München",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,170000,160000,160000,160000,160000,160000,170000,170000,160000,160000,160000,160000,170000,160000,160000,"160000"
"27","32765","Früchtl","Torhüter","FC Bayern München",0,0,170000,180000,190000,190000,190000,190000,190000,200000,190000,180000,170000,160000,170000,170000,160000,160000,170000,170000,170000,170000,160000,160000,160000,160000,160000,160000,160000,160000,190000,180000,"170000"
"28","32755","Köhn","Torhüter","RB Leipzig",0,0,180000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,190000,180000,180000,180000,170000,"170000"
"29","32656","F. Müller","Torhüter","1. FSV Mainz 05",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"30","32625","Bätge","Torhüter","Eintracht Frankfurt",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"31","32735","Watkowiak","Torhüter","1. FSV Mainz 05",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"32","32701","Hamrol","Torhüter","1. FC Köln",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"33","32684","Gikiewicz","Torhüter","SC Freiburg",0,0,250000,250000,240000,230000,230000,220000,220000,220000,210000,200000,200000,210000,210000,200000,200000,190000,180000,170000,170000,170000,160000,160000,180000,180000,170000,170000,160000,170000,160000,160000,"160000"
"34","32660","Menzel","Torhüter","VfL Wolfsburg",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"35","32638","Kobel","Torhüter","1899 Hoffenheim",0,0,200000,200000,200000,200000,190000,190000,210000,200000,200000,190000,190000,190000,190000,190000,180000,170000,160000,170000,170000,170000,170000,180000,190000,180000,180000,170000,170000,200000,200000,200000,"190000"
"36","32654","Nicolas","Torhüter","Borussia M'gladbach",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"37","32501","Hirzel","Torhüter","Hamburger SV",0,2,230000,220000,220000,210000,200000,190000,190000,180000,190000,190000,180000,170000,170000,160000,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"38","31618","Sippel","Torhüter","Borussia M'gladbach",0,1.333333333,160000,160000,160000,180000,170000,170000,170000,170000,170000,170000,170000,180000,170000,170000,170000,170000,180000,180000,180000,190000,180000,190000,180000,190000,190000,190000,180000,180000,180000,170000,"170000"
"39","31495","Giefer","Torhüter","FC Augsburg",0,0,500000,550000,570000,590000,610000,620000,620000,660000,680000,690000,820000,820000,820000,1000000,970000,1000000,1250000,1250000,1240000,1250000,1340000,1550000,1490000,1740000,1720000,1700000,1810000,1980000,1980000,1810000,"1810000"
"40","31057","Kraft","Torhüter","Hertha BSC",0,1.142857142,180000,170000,170000,170000,170000,180000,170000,180000,170000,180000,180000,180000,210000,210000,200000,210000,210000,220000,220000,220000,440000,440000,410000,430000,400000,380000,450000,490000,460000,460000,"430000"
"41","31458","Grahl","Torhüter","VfB Stuttgart",0,2,220000,220000,220000,210000,200000,210000,200000,200000,200000,190000,190000,180000,170000,160000,160000,160000,160000,170000,170000,180000,170000,190000,180000,200000,200000,200000,210000,200000,230000,220000,"210000"
"42","31281","R. Özcan","Torhüter","Bayer 04 Leverkusen",0,3.034482758,160000,170000,160000,170000,160000,160000,170000,160000,160000,170000,160000,170000,170000,170000,170000,180000,170000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,160000,"160000"
"43","31098","Klandt","Torhüter","SC Freiburg",0,0,160000,160000,160000,160000,170000,170000,170000,160000,160000,160000,170000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"44","30757","Stolz","Torhüter","1899 Hoffenheim",0,0,180000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"45","30600","Tschauner","Torhüter","Hannover 96",0,0,1900000,1780000,1900000,1860000,1810000,1840000,1770000,1780000,1680000,1740000,1640000,1570000,1530000,1680000,1580000,1600000,1580000,1560000,1490000,1440000,1440000,1480000,1440000,1450000,1380000,1550000,1410000,1310000,1470000,1400000,"1580000"
"46","31662","Langerak","Torhüter","VfB Stuttgart",0,10,1910000,1910000,1910000,1910000,2070000,2270000,2300000,2260000,2250000,2520000,2310000,2360000,2310000,2540000,2370000,2310000,1960000,1890000,1970000,1840000,1780000,1820000,2070000,2070000,2120000,2310000,2220000,2450000,2460000,2420000,"2180000"
"47","31831","Gelios","Torhüter","FC Augsburg",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,180000,170000,170000,160000,160000,"160000"
"48","31841","Sahin-Radlinger","Torhüter","Hannover 96",0,0,410000,410000,380000,400000,380000,350000,330000,330000,310000,300000,290000,280000,260000,260000,250000,270000,240000,240000,220000,210000,210000,200000,200000,190000,180000,180000,170000,160000,160000,160000,"160000"
"49","32408","Zetterer","Torhüter","SV Werder Bremen",0,0,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"50","32364","Zentner","Torhüter","1. FSV Mainz 05",0,1,180000,170000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"51","32290","Nübel","Torhüter","FC Schalke 04",0,0,170000,170000,170000,170000,170000,170000,170000,230000,210000,210000,210000,210000,210000,210000,210000,210000,190000,190000,180000,180000,180000,180000,180000,230000,210000,200000,200000,200000,190000,240000,"250000"
"52","32158","Bonmann","Torhüter","Borussia Dortmund",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,"160000"
"53","31941","Grün","Torhüter","VfL Wolfsburg",0,0,160000,160000,160000,160000,160000,160000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,180000,180000,170000,170000,"170000"
"54","680","Heimeroth","Torhüter","Borussia M'gladbach",0,0,170000,180000,170000,180000,180000,180000,180000,180000,170000,180000,170000,180000,180000,180000,180000,180000,180000,190000,190000,180000,190000,200000,190000,200000,200000,190000,190000,190000,190000,190000,"180000"
"55","32122","Süle","Abwehr","FC Bayern München",164,4.823529411,6880000,7600000,7310000,7190000,7000000,7590000,7250000,7100000,6830000,6970000,6700000,6660000,6410000,6560000,6300000,6270000,5730000,6030000,5950000,5820000,5450000,5430000,5550000,5610000,5560000,5110000,5380000,5360000,5250000,5220000,"4950000"
"56","31002","Hummels","Abwehr","FC Bayern München",131,4.851851851,9040000,9330000,8800000,8980000,9010000,8970000,8850000,8830000,8460000,8760000,8550000,8700000,8690000,8710000,8580000,8770000,8240000,8660000,8260000,8220000,7850000,8900000,8900000,8750000,8490000,8030000,7560000,8070000,8090000,7780000,"7800000"
"57","32065","Javi Martínez","Abwehr","FC Bayern München",125,4.807692307,5470000,5830000,5420000,5720000,5600000,5550000,5610000,6050000,5750000,6020000,5820000,5870000,5620000,5760000,5660000,5670000,5280000,5570000,5500000,5270000,5080000,5350000,5640000,5640000,5540000,5370000,5280000,5570000,5560000,5900000,"5830000"
"58","31862","Sokratis","Abwehr","Borussia Dortmund",120,4.444444444,7000000,7110000,6490000,6680000,6910000,6960000,6480000,6530000,6550000,6640000,6630000,6760000,6650000,6950000,6760000,6940000,6330000,6380000,6110000,6460000,6480000,6610000,6430000,6930000,7380000,7180000,6790000,7370000,6880000,6540000,"6680000"
"59","31611","Alaba","Abwehr","FC Bayern München",120,4.137931034,7690000,8330000,7730000,7970000,7820000,8310000,8040000,8390000,7850000,8320000,7970000,7990000,7840000,8030000,7460000,8360000,8310000,7790000,7590000,7630000,7760000,7990000,7990000,8090000,8450000,8230000,7870000,7550000,7780000,7680000,"7220000"
"60","32426","B. Hübner","Abwehr","1899 Hoffenheim",116,4.461538461,4660000,4700000,4690000,5220000,5130000,5160000,5110000,5050000,4860000,4890000,4760000,4880000,4770000,4830000,4450000,4830000,4720000,4810000,4830000,4880000,4670000,5040000,5510000,5510000,4930000,4750000,4660000,4550000,4650000,4730000,"4200000"
"61","31416","Vogt","Abwehr","1899 Hoffenheim",116,3.625,4690000,4930000,5120000,5480000,5620000,5510000,5460000,5530000,5160000,5500000,5270000,5430000,5060000,5230000,4870000,5000000,4420000,4460000,4790000,4980000,5000000,4940000,4680000,4860000,4690000,4680000,4920000,4960000,4870000,4980000,"4750000"
"62","31790","Vestergaard","Abwehr","Borussia M'gladbach",114,3.5625,5240000,5580000,5550000,5700000,5810000,6160000,5960000,6150000,5620000,5940000,5620000,5520000,5540000,5890000,5340000,5670000,5120000,5170000,5280000,5340000,5280000,5410000,4990000,5030000,5310000,5380000,5470000,5590000,5610000,5820000,"5910000"
"63","31846","Orban","Abwehr","RB Leipzig",112,3.862068965,5060000,5500000,5270000,5530000,5540000,5550000,5390000,5600000,5310000,5370000,5290000,5300000,5330000,5540000,5290000,5480000,5070000,4990000,4840000,4940000,4780000,4970000,4860000,4920000,4870000,5310000,5650000,5680000,5730000,5630000,"5300000"
"64","32547","Hinteregger","Abwehr","FC Augsburg",111,3.46875,3710000,3750000,3600000,3910000,3880000,3970000,3950000,4070000,3990000,4170000,4000000,4130000,4000000,4040000,3820000,3870000,3630000,3850000,3930000,3860000,3830000,3930000,4040000,4230000,4410000,4450000,4170000,4240000,4560000,4560000,"4220000"
"65","32150","Stafylidis","Abwehr","FC Augsburg",102,3.642857142,4160000,4440000,4190000,4430000,4300000,4280000,4040000,4230000,3940000,3910000,3770000,3800000,3690000,4070000,3740000,3860000,3580000,3370000,3220000,3350000,3320000,3360000,3280000,3580000,3560000,3380000,3470000,3500000,3610000,3640000,"3560000"
"66","31105","Piszczek","Abwehr","Borussia Dortmund",101,4.208333333,4280000,4430000,4280000,4490000,4610000,4710000,4570000,4760000,4740000,4830000,4690000,4630000,4780000,4870000,4850000,4950000,4780000,4850000,4830000,5170000,5170000,5340000,5330000,5330000,5460000,5270000,4860000,5400000,5400000,5460000,"5200000"
"67","32632","Raphaël Guerreiro","Abwehr","Borussia Dortmund",94,4.7,7410000,7430000,7300000,7460000,7080000,7290000,6860000,6990000,6660000,6920000,6560000,7210000,7130000,7620000,7130000,6920000,6230000,6460000,6360000,6370000,6310000,6370000,6050000,6640000,6720000,6470000,6460000,6770000,6120000,5510000,"5060000"
"68","32580","Halstenberg","Abwehr","RB Leipzig",90,2.903225806,3810000,3930000,3870000,3990000,3850000,3910000,3750000,3850000,3750000,3870000,3650000,3830000,3880000,3850000,3640000,4000000,3810000,3850000,4120000,3840000,3880000,3850000,3920000,3950000,4190000,4160000,4010000,4190000,4130000,3990000,"3640000"
"69","31059","Höwedes","Abwehr","FC Schalke 04",89,2.78125,4090000,4100000,4030000,4240000,4310000,4390000,4370000,4200000,4020000,4270000,4050000,4230000,3980000,4100000,3880000,3840000,3960000,3990000,3940000,4380000,4280000,4330000,4340000,4030000,4260000,4010000,3810000,3960000,3860000,3990000,"4050000"
"70","31273","Brosinski","Abwehr","1. FSV Mainz 05",89,2.966666666,2520000,2830000,2830000,2920000,2900000,3050000,2830000,2900000,2750000,2840000,2820000,2940000,2920000,2950000,3000000,2920000,2590000,2740000,2760000,2770000,2580000,2800000,2890000,3070000,3020000,2970000,2790000,2800000,2890000,2820000,"2780000"
"71","31740","Plattenhardt","Abwehr","Hertha BSC",89,3.178571428,4140000,4530000,4110000,4230000,4200000,4240000,4150000,4040000,3900000,4020000,3920000,4240000,4020000,4250000,4140000,3790000,3780000,3840000,4160000,4160000,4240000,4320000,4640000,4640000,4820000,4820000,4390000,4380000,4260000,4180000,"4280000"
"72","31666","Bell","Abwehr","1. FSV Mainz 05",88,2.75,3270000,3470000,3350000,3600000,3570000,3510000,3530000,3750000,3570000,3570000,3280000,3270000,3140000,3290000,3130000,3390000,3280000,3320000,3240000,3420000,3420000,3170000,3080000,3150000,3170000,3220000,3270000,3170000,3380000,3390000,"3370000"
"73","32099","Abraham","Abwehr","Eintracht Frankfurt",87,2.806451612,2860000,2880000,2940000,3050000,3100000,3170000,3060000,3210000,3070000,3160000,3080000,3040000,2910000,2760000,2770000,3010000,2810000,2840000,2750000,2900000,2970000,3080000,3050000,3190000,3150000,3000000,2680000,2800000,2960000,2740000,"2920000"
"74","31344","Schmelzer","Abwehr","Borussia Dortmund",84,3.111111111,4030000,3920000,3800000,4000000,3930000,4060000,3860000,3890000,3780000,3810000,3650000,3830000,3850000,3880000,3600000,3680000,3440000,3790000,3850000,3740000,3780000,3890000,3860000,3980000,3950000,3910000,3910000,3980000,3850000,3750000,"3710000"
"75","32466","Kaderábek","Abwehr","1899 Hoffenheim",82,3.416666666,3330000,3500000,3280000,3240000,3350000,3430000,3430000,3450000,3310000,3630000,3670000,3510000,3510000,3560000,3470000,3560000,3360000,3420000,3170000,3320000,3490000,3490000,3410000,3580000,3670000,3890000,4040000,3970000,3830000,3550000,"3720000"
"76","31163","S. Langkamp","Abwehr","Hertha BSC",80,2.962962962,2690000,2820000,2640000,2740000,2700000,2840000,2730000,2770000,2820000,2900000,2760000,2660000,2610000,2660000,2640000,2960000,3000000,3010000,2970000,3020000,2780000,2900000,2930000,3040000,2940000,3220000,3330000,3360000,3260000,3360000,"2980000"
"77","31584","Oczipka","Abwehr","Eintracht Frankfurt",79,2.323529411,2330000,2430000,2370000,2450000,2370000,2620000,2390000,2370000,2330000,2410000,2360000,2580000,2490000,2570000,2450000,2510000,2500000,2610000,2590000,2500000,2430000,2610000,2720000,2780000,2790000,2910000,3340000,3800000,4120000,4160000,"4270000"
"78","31128","Mavraj","Abwehr","Hamburger SV",78,2.516129032,2450000,2600000,2540000,2640000,2590000,2660000,2600000,2760000,2620000,2700000,2680000,2660000,2500000,2710000,2530000,2610000,2600000,2560000,2510000,2650000,2430000,2570000,2360000,2540000,2650000,2650000,2710000,2960000,2790000,2750000,"2760000"
"79","30745","Compper","Abwehr","RB Leipzig",76,2.923076923,2920000,3160000,2980000,2960000,2950000,3080000,3130000,3130000,3140000,3120000,2920000,3020000,2790000,2840000,2780000,3070000,2620000,2670000,2630000,2570000,2510000,2560000,2340000,2520000,2680000,2600000,2660000,2690000,2900000,2900000,"2850000"
"80","31910","Ginter","Abwehr","Borussia Dortmund",72,2.48275862,3580000,3820000,3960000,4120000,4110000,4270000,4170000,4160000,3820000,4150000,3910000,3840000,3700000,3720000,3650000,3690000,3900000,3900000,4240000,4240000,4490000,4690000,5390000,5690000,5950000,5950000,5700000,6000000,5950000,5400000,"5130000"
"81","32005","Gebre Selassie","Abwehr","SV Werder Bremen",71,2.535714285,2870000,2850000,2790000,2920000,2870000,2970000,2820000,2850000,2720000,2690000,2650000,2660000,2620000,2750000,2660000,2690000,2670000,2860000,2610000,2540000,2470000,2320000,2350000,2300000,2190000,2110000,2070000,2280000,2280000,2260000,"2410000"
"82","31681","K. Papadopoulos","Abwehr","Bayer 04 Leverkusen",70,4.117647058,3960000,4140000,4030000,4140000,3940000,3980000,3870000,3780000,3650000,3830000,3640000,3860000,4280000,4380000,4270000,4310000,4550000,4630000,4490000,4510000,4160000,4430000,4370000,4560000,4600000,4520000,4280000,4400000,4230000,4190000,"3980000"
"83","31799","Brooks","Abwehr","VfL Wolfsburg",68,2.72,3730000,3860000,3660000,3780000,3840000,3900000,3630000,3740000,3600000,3830000,3910000,3790000,3690000,3810000,3620000,4110000,3710000,3860000,3900000,4080000,3960000,4020000,3860000,3890000,3930000,3850000,3620000,3900000,3920000,3860000,"3750000"
"84","32664","Moisander","Abwehr","SV Werder Bremen",68,2.193548387,1970000,1950000,2000000,2050000,2120000,2100000,2270000,2240000,2150000,2330000,2250000,2330000,2500000,2510000,2550000,2550000,2230000,2350000,2410000,2590000,2370000,2390000,2370000,2400000,2550000,2730000,2620000,2510000,2540000,2390000,"2280000"
"85","32175","Donati","Abwehr","1. FSV Mainz 05",68,2.06060606,1500000,1580000,1530000,1560000,1620000,1580000,1520000,1480000,1600000,1560000,1520000,1600000,1550000,1760000,1650000,1730000,1850000,1930000,1840000,1890000,1720000,1820000,1800000,1760000,1960000,1990000,1940000,2060000,2100000,2150000,"2090000"
"86","31784","Verhaegh","Abwehr","FC Augsburg",67,2.09375,2420000,2420000,2360000,2480000,2420000,2580000,2450000,2660000,2570000,2650000,2530000,2820000,2700000,2710000,2660000,2780000,2610000,2700000,2690000,2760000,2530000,2610000,2650000,2670000,2590000,2630000,2560000,2660000,2560000,2730000,"2760000"
"87","32617","Söyüncü","Abwehr","SC Freiburg",66,2.64,1770000,1910000,1920000,2200000,2180000,2200000,2240000,2290000,2180000,2320000,2250000,2410000,2420000,2520000,2380000,2520000,2460000,2480000,2610000,2690000,2530000,2690000,2680000,2680000,2720000,2800000,2600000,2570000,2420000,2510000,"2530000"
"88","32120","N. Stark","Abwehr","Hertha BSC",63,2.25,2050000,2200000,2190000,2260000,2270000,2290000,2390000,2360000,2180000,2400000,2410000,2350000,2390000,2470000,2360000,2440000,2420000,2640000,2620000,2730000,2780000,2880000,2860000,2730000,2860000,2840000,2920000,2950000,3220000,3220000,"3010000"
"89","30782","Naldo","Abwehr","FC Schalke 04",63,3.315789473,3790000,4260000,4160000,4210000,4110000,4310000,4510000,4230000,4460000,4860000,4630000,4720000,4590000,4670000,4500000,4680000,4430000,4650000,4650000,4590000,4350000,4520000,4370000,4630000,4700000,4770000,4650000,4770000,4510000,4460000,"4360000"
"90","31743","Chandler","Abwehr","Eintracht Frankfurt",62,1.878787878,1900000,2020000,2030000,2120000,2040000,2080000,2020000,2090000,1950000,1940000,1880000,1910000,1790000,1760000,1770000,1760000,1620000,1550000,1630000,1540000,1610000,1650000,1670000,1820000,1860000,1770000,1810000,1840000,1820000,1960000,"1770000"
"91","30796","Rafinha","Abwehr","FC Bayern München",59,4.538461538,1940000,2100000,2050000,2050000,2010000,2000000,2050000,1950000,1860000,1860000,1790000,1690000,1560000,1550000,1540000,1480000,1570000,1570000,1560000,1540000,1410000,1500000,1450000,1530000,1720000,1580000,1640000,1690000,1770000,1670000,"1720000"
"92","31820","Wendt","Abwehr","Borussia M'gladbach",58,2,2190000,2350000,2300000,2330000,2310000,2460000,2350000,2500000,2520000,2810000,2710000,2670000,2630000,2750000,2650000,2690000,2640000,2700000,2670000,2740000,2830000,2850000,2930000,3120000,3070000,3100000,2970000,2980000,2930000,3200000,"3280000"
"93","31882","Heintz","Abwehr","1. FC Köln",58,1.757575757,2180000,2380000,2480000,2850000,2680000,2740000,2620000,2580000,2400000,2620000,2460000,2440000,2380000,2440000,2290000,2460000,2280000,2450000,2230000,2030000,2170000,2250000,2100000,2020000,2010000,2080000,2040000,2080000,1980000,1850000,"1870000"
